timeframe,rank,story_similarity,sequence_similarity,candidate_start,candidate_end,local_index,open_time,level_price,level_type,interaction,repeated_test,post_interaction_expansion,open,high,low,close,volume
1d,11,0.46076904952869396,0.4869230769230769,1987,2006,17,1703548800000,2175.235,SWING_LOW,REJECTION,1,1,2271.36,2274.99,2178.45,2230.88,410413.1591
1d,11,0.46076904952869396,0.4869230769230769,1987,2006,19,1703721600000,2332.11,SWING_HIGH,HOLD,1,0,2378.35,2445.8,2335.0,2344.15,580459.982
1d,12,0.4596549522207609,0.5248397435897436,1472,1491,10,1658448000000,1631.0,SWING_HIGH,REJECTION,0,0,1575.45,1650.05,1516.11,1535.27,1170723.0873
1d,12,0.4596549522207609,0.5248397435897436,1472,1491,13,1658707200000,1441.3775,BODY_ZONE+SWING_HIGH,HOLD,0,0,1597.7,1609.55,1435.58,1440.79,1418390.9809
1d,12,0.4596549522207609,0.5248397435897436,1472,1491,14,1658793600000,1441.3775,BODY_ZONE+SWING_HIGH,REJECTION,1,1,1440.79,1454.11,1356.17,1449.12,1199643.7408
1d,12,0.4596549522207609,0.5248397435897436,1472,1491,15,1658880000000,1631.0,SWING_HIGH,HOLD,1,1,1449.12,1644.44,1420.83,1635.74,1513426.0413
1d,12,0.4596549522207609,0.5248397435897436,1472,1491,17,1659052800000,1631.0,SWING_HIGH,PULLBACK,1,0,1724.52,1765.99,1655.02,1721.68,1205266.5703
1d,13,0.45959207390846335,0.48525641025641025,2976,2995,11,1788480000000,2550.755,SWING_HIGH,HOLD,0,0,2507.5,2546.66,2431.61,2455.85,412267.7587
1d,13,0.45959207390846335,0.48525641025641025,2976,2995,12,1788566400000,2463.1015625,BODY_ZONE+SWING_LOW,HOLD,0,0,2455.86,2493.57,2444.47,2480.34,130096.5621
1d,13,0.45959207390846335,0.48525641025641025,2976,2995,13,1788652800000,2463.1015625,BODY_ZONE+SWING_LOW,HOLD,1,0,2480.33,2526.2,2460.92,2514.48,217690.0843
1d,13,0.45959207390846335,0.48525641025641025,2976,2995,14,1788739200000,2463.1015625,BODY_ZONE+SWING_LOW,HOLD,1,0,2514.48,2536.64,2466.0,2490.16,256448.183
1d,13,0.45959207390846335,0.48525641025641025,2976,2995,16,1788912000000,2463.1015625,BODY_ZONE+SWING_LOW,HOLD,1,0,2485.07,2523.3,2442.44,2468.13,301745.8701
1d,13,0.45959207390846335,0.48525641025641025,2976,2995,19,1789171200000,2550.755,SWING_HIGH,REJECTION,1,0,2516.44,2546.01,2508.64,2525.93,159918.3258
1d,14,0.45823190499945565,0.4869230769230769,2902,2921,10,1782000000000,1703.405,BODY_ZONE,TEST,0,1,1741.08,1741.45,1702.0,1706.94,123762.4689
1d,14,0.45823190499945565,0.4869230769230769,2902,2921,11,1782086400000,1703.405,BODY_ZONE,TEST,1,1,1706.94,1779.9,1706.94,1728.19,262657.182
1d,14,0.45823190499945565,0.4869230769230769,2902,2921,12,1782172800000,1661.5025,BODY_ZONE+SWING_LOW,HOLD,0,1,1728.19,1736.25,1635.65,1667.13,248262.012
1d,14,0.45823190499945565,0.4869230769230769,2902,2921,13,1782259200000,1703.405,BODY_ZONE,TEST,1,1,1667.13,1693.67,1552.95,1622.17,355728.3403
1d,14,0.45823190499945565,0.4869230769230769,2902,2921,14,1782345600000,1661.5025,BODY_ZONE+SWING_LOW,TEST,1,0,1622.18,1660.54,1532.9,1567.84,440671.005
1d,15,0.4572886514944919,0.47697802197802197,1988,2007,10,1703030400000,2276.7896874999997,BODY_ZONE+SWING_LOW,REJECTION,0,0,2177.9,2266.0,2156.0,2202.17,416841.6272
1d,15,0.4572886514944919,0.47697802197802197,1988,2007,11,1703116800000,2276.7896874999997,BODY_ZONE+SWING_LOW,REJECTION,1,0,2202.17,2279.31,2182.98,2239.61,453069.7252
1d,15,0.4572886514944919,0.47697802197802197,1988,2007,12,1703203200000,2332.11,SWING_HIGH,HOLD,0,0,2239.6,2343.15,2230.59,2324.54,591357.488
1d,15,0.4572886514944919,0.47697802197802197,1988,2007,13,1703289600000,2332.11,SWING_HIGH,HOLD,1,0,2324.54,2330.65,2265.0,2308.2,255626.9352
1d,15,0.4572886514944919,0.47697802197802197,1988,2007,14,1703376000000,2332.11,SWING_HIGH,HOLD,1,0,2308.2,2326.19,2245.0,2264.05,307951.076
1d,15,0.4572886514944919,0.47697802197802197,1988,2007,15,1703462400000,2276.7896874999997,BODY_ZONE+SWING_LOW,REJECTION,1,0,2264.04,2304.8,2253.1,2271.35,286277.1616
1d,15,0.4572886514944919,0.47697802197802197,1988,2007,16,1703548800000,2276.7896874999997,BODY_ZONE+SWING_LOW,TEST,1,1,2271.36,2274.99,2178.45,2230.88,410413.1591
1d,15,0.4572886514944919,0.47697802197802197,1988,2007,18,1703721600000,2332.11,SWING_HIGH,HOLD,1,1,2378.35,2445.8,2335.0,2344.15,580459.982
1d,16,0.45607807385015575,0.5194871794871796,232,251,10,1551312000000,139.66500000000002,BODY_ZONE+SWING_LOW,REJECTION,0,0,135.03,139.0,132.1,135.34,579327.31749
1d,16,0.45607807385015575,0.5194871794871796,232,251,11,1551398400000,133.3425,BODY_ZONE+SWING_LOW,HOLD,0,0,135.32,137.95,134.9,135.32,302632.02831
1d,16,0.45607807385015575,0.5194871794871796,232,251,12,1551484800000,133.3425,BODY_ZONE+SWING_LOW,HOLD,1,0,135.32,136.12,130.03,132.56,297005.28093
1d,16,0.45607807385015575,0.5194871794871796,232,251,13,1551571200000,133.3425,BODY_ZONE+SWING_LOW,TEST,1,1,132.54,134.6,128.01,130.6,222453.2859
1d,16,0.45607807385015575,0.5194871794871796,232,251,16,1551830400000,133.3425,BODY_ZONE+SWING_LOW,REJECTION,1,0,136.71,140.29,133.33,137.4,428826.87415
1d,16,0.45607807385015575,0.5194871794871796,232,251,17,1551916800000,139.66500000000002,BODY_ZONE+SWING_LOW,REJECTION,1,1,137.37,140.2,135.2,136.81,307336.4931
1d,16,0.45607807385015575,0.5194871794871796,232,251,18,1552003200000,133.3425,BODY_ZONE+SWING_LOW,HOLD,1,0,136.82,139.34,130.62,133.52,330283.58233
1d,16,0.45607807385015575,0.5194871794871796,232,251,19,1552089600000,133.3425,BODY_ZONE+SWING_LOW,HOLD,1,0,133.51,138.65,132.93,137.27,279861.12049
1d,17,0.4529452016704072,0.5338461538461539,1753,1772,10,1682726400000,1892.2762500000001,BODY_ZONE+SWING_HIGH,TEST,0,1,1890.93,1918.0,1883.05,1907.8,182046.1406
1d,17,0.4529452016704072,0.5338461538461539,1753,1772,12,1682899200000,1805.0,SWING_LOW,HOLD,0,0,1870.08,1886.49,1806.12,1830.73,445519.1779
1d,17,0.4529452016704072,0.5338461538461539,1753,1772,13,1682985600000,1892.2762500000001,BODY_ZONE+SWING_HIGH,HOLD,1,0,1830.73,1881.87,1822.94,1870.08,373753.2027
1d,17,0.4529452016704072,0.5338461538461539,1753,1772,14,1683072000000,1892.2762500000001,BODY_ZONE+SWING_HIGH,REJECTION,1,0,1870.09,1916.52,1842.64,1905.12,465185.2501
1d,17,0.4529452016704072,0.5338461538461539,1753,1772,16,1683244800000,1991.67,BODY_ZONE+SWING_HIGH,HOLD,0,1,1877.07,1998.36,1875.65,1993.3,546608.875
1d,17,0.4529452016704072,0.5338461538461539,1753,1772,17,1683331200000,1892.2762500000001,BODY_ZONE+SWING_HIGH,HOLD,1,0,1993.3,2019.0,1860.0,1896.33,608106.9915
1d,17,0.4529452016704072,0.5338461538461539,1753,1772,19,1683504000000,1805.0,SWING_LOW,REJECTION,1,0,1870.41,1883.97,1810.73,1847.56,625316.6168
1d,18,0.4472989275391849,0.4590659340659341,2241,2260,11,1724976000000,2552.5649999999996,BODY_ZONE+SWING_LOW,TEST,0,0,2527.6,2552.17,2431.14,2526.0,338379.1941
1d,18,0.4472989275391849,0.4590659340659341,2241,2260,12,1725062400000,2552.5649999999996,BODY_ZONE+SWING_LOW,TEST,1,1,2525.99,2533.95,2491.92,2513.01,97946.1147
1d,18,0.4472989275391849,0.4590659340659341,2241,2260,13,1725148800000,2392.96,SWING_LOW,HOLD,0,1,2513.0,2516.28,2400.0,2425.72,223127.776
1d,18,0.4472989275391849,0.4590659340659341,2241,2260,14,1725235200000,2552.5649999999996,BODY_ZONE+SWING_LOW,HOLD,1,0,2425.71,2564.83,2423.52,2538.01,262632.8385
1d,18,0.4472989275391849,0.4590659340659341,2241,2260,15,1725321600000,2552.5649999999996,BODY_ZONE+SWING_LOW,TEST,1,1,2538.0,2553.6,2411.12,2425.29,224793.1299
1d,18,0.4472989275391849,0.4590659340659341,2241,2260,18,1725580800000,2392.96,SWING_LOW,TEST,1,0,2368.81,2408.83,2150.55,2225.23,643027.111
1d,19,0.44686610648132347,0.4926923076923077,181,200,10,1546905600000,146.5325,BODY_ZONE+SWING_LOW,REJECTION,0,0,149.29,151.65,145.2,147.6,441661.06778
1d,19,0.44686610648132347,0.4926923076923077,181,200,11,1546992000000,146.5325,BODY_ZONE+SWING_LOW,HOLD,1,1,147.62,151.5,146.77,148.1,299443.563
1d,19,0.44686610648132347,0.4926923076923077,181,200,12,1547078400000,127.03,SWING_LOW,HOLD,0,0,148.11,149.45,121.0,124.95,871751.75038
1d,19,0.44686610648132347,0.4926923076923077,181,200,13,1547164800000,127.03,SWING_LOW,TEST,1,0,124.96,127.36,120.08,124.65,545293.98369
1d,19,0.44686610648132347,0.4926923076923077,181,200,14,1547251200000,127.03,SWING_LOW,TEST,1,1,124.67,126.19,122.0,123.35,300262.13404
1d,19,0.44686610648132347,0.4926923076923077,181,200,16,1547424000000,127.03,SWING_LOW,HOLD,1,0,114.17,130.05,113.94,126.95,546420.40854
1d,19,0.44686610648132347,0.4926923076923077,181,200,18,1547596800000,127.03,SWING_LOW,PULLBACK,1,0,118.93,126.88,118.52,121.48,513486.65472
1d,20,0.4423335314745343,0.5168681318681319,2168,2187,10,1718582400000,3520.0175,BODY_ZONE,TEST,0,0,3624.41,3638.37,3463.39,3511.46,337805.6402
1d,20,0.4423335314745343,0.5168681318681319,2168,2187,11,1718668800000,3520.0175,BODY_ZONE,PULLBACK,1,0,3511.47,3517.2,3355.0,3483.42,449913.3014
1d,20,0.4423335314745343,0.5168681318681319,2168,2187,12,1718755200000,3582.59,BODY_ZONE,PULLBACK,0,0,3483.42,3590.01,3465.65,3560.51,321500.0027
1d,20,0.4423335314745343,0.5168681318681319,2168,2187,13,1718841600000,3520.0175,BODY_ZONE,REJECTION,1,0,3560.51,3625.96,3486.0,3513.08,329117.8453
1d,20,0.4423335314745343,0.5168681318681319,2168,2187,14,1718928000000,3520.0175,BODY_ZONE,PULLBACK,1,0,3513.08,3547.55,3446.82,3518.5,342155.102
1d,20,0.4423335314745343,0.5168681318681319,2168,2187,15,1719014400000,3520.0175,BODY_ZONE,PULLBACK,1,0,3518.5,3521.19,3475.09,3495.75,115774.6157
1d,20,0.4423335314745343,0.5168681318681319,2168,2187,16,1719100800000,3520.0175,BODY_ZONE,TEST,1,1,3495.76,3521.45,3406.38,3420.91,133411.4304
1d,20,0.4423335314745343,0.5168681318681319,2168,2187,17,1719187200000,3432.0,SWING_LOW,TEST,0,0,3420.91,3435.76,3240.0,3352.73,543370.4229
1d,20,0.4423335314745343,0.5168681318681319,2168,2187,18,1719273600000,3432.0,SWING_LOW,PULLBACK,1,0,3352.74,3430.88,3336.76,3394.91,240036.2236
1d,20,0.4423335314745343,0.5168681318681319,2168,2187,19,1719360000000,3432.0,SWING_LOW,TEST,1,0,3394.91,3426.75,3325.01,3371.44,206949.3418
1d,21,0.43637516589937675,0.45917582417582414,2899,2918,10,1781740800000,1766.3400000000001,BODY_ZONE,TEST,0,0,1750.61,1762.99,1671.79,1711.11,312480.9656
1d,21,0.43637516589937675,0.45917582417582414,2899,2918,11,1781827200000,1698.4975,BODY_ZONE+SWING_HIGH,REJECTION,0,0,1711.11,1719.51,1679.11,1711.19,165078.1984
1d,21,0.43637516589937675,0.45917582417582414,2899,2918,12,1781913600000,1698.4975,BODY_ZONE+SWING_HIGH,PULLBACK,1,0,1711.18,1749.55,1704.06,1741.08,159791.8211
1d,21,0.43637516589937675,0.45917582417582414,2899,2918,13,1782000000000,1698.4975,BODY_ZONE+SWING_HIGH,HOLD,1,1,1741.08,1741.45,1702.0,1706.94,123762.4689
1d,21,0.43637516589937675,0.45917582417582414,2899,2918,14,1782086400000,1698.4975,BODY_ZONE+SWING_HIGH,TEST,1,1,1706.94,1779.9,1706.94,1728.19,262657.182
1d,21,0.43637516589937675,0.45917582417582414,2899,2918,15,1782172800000,1658.1075,BODY_ZONE+SWING_LOW,HOLD,0,1,1728.19,1736.25,1635.65,1667.13,248262.012
1d,21,0.43637516589937675,0.45917582417582414,2899,2918,16,1782259200000,1698.4975,BODY_ZONE+SWING_HIGH,HOLD,1,1,1667.13,1693.67,1552.95,1622.17,355728.3403
1d,21,0.43637516589937675,0.45917582417582414,2899,2918,17,1782345600000,1658.1075,BODY_ZONE+SWING_LOW,TEST,1,0,1622.18,1660.54,1532.9,1567.84,440671.005
1d,21,0.43637516589937675,0.45917582417582414,2899,2918,18,1782432000000,1603.44,SWING_LOW,PULLBACK,0,0,1567.86,1594.7,1512.0,1578.68,423691.4393
1d,21,0.43637516589937675,0.45917582417582414,2899,2918,19,1782518400000,1603.44,SWING_LOW,TEST,1,0,1578.68,1611.02,1562.86,1573.99,131592.3598
1d,22,0.4336718261102929,0.4826048951048951,1097,1116,10,1626048000000,2046.51,SWING_LOW,HOLD,0,0,2140.54,2167.83,2006.68,2031.58,540630.10742
1d,22,0.4336718261102929,0.4826048951048951,1097,1116,11,1626134400000,2046.51,SWING_LOW,TEST,1,0,2031.57,2047.35,1918.0,1940.15,647388.24969
1d,22,0.4336718261102929,0.4826048951048951,1097,1116,12,1626220800000,2046.51,SWING_LOW,PULLBACK,1,0,1940.44,2019.18,1865.0,1994.58,690505.60937
1d,22,0.4336718261102929,0.4826048951048951,1097,1116,13,1626307200000,2046.51,SWING_LOW,TEST,1,0,1994.41,2042.88,1881.0,1919.51,645271.32563
1d,22,0.4336718261102929,0.4826048951048951,1097,1116,19,1626825600000,2046.51,SWING_LOW,PULLBACK,1,0,1786.03,2035.23,1747.55,1995.5,1115949.82033
1d,23,0.4301510250438339,0.4965659340659341,2121,2140,12,1714694400000,3092.4325,BODY_ZONE+SWING_LOW,HOLD,0,0,2986.19,3126.99,2958.32,3102.61,355825.8391
1d,23,0.4301510250438339,0.4965659340659341,2121,2140,13,1714780800000,3092.4325,BODY_ZONE+SWING_LOW,HOLD,1,0,3102.61,3168.0,3092.85,3117.23,196263.9488
1d,23,0.4301510250438339,0.4965659340659341,2121,2140,14,1714867200000,3092.4325,BODY_ZONE+SWING_LOW,REJECTION,1,1,3117.24,3171.93,3072.99,3136.41,218760.2662
1d,23,0.4301510250438339,0.4965659340659341,2121,2140,15,1714953600000,3212.6575000000003,BODY_ZONE,REJECTION,0,0,3136.4,3221.4,3046.35,3062.6,355135.3027
1d,24,0.4284753307316043,0.46645104895104894,87,106,10,1538784000000,224.0959375,BODY_ZONE+SWING_LOW,REJECTION,0,0,228.36,228.86,223.15,225.4,100257.5697
1d,24,0.4284753307316043,0.46645104895104894,87,106,11,1538870400000,224.0959375,BODY_ZONE+SWING_LOW,REJECTION,1,1,225.39,227.75,221.48,226.14,74733.67253
1d,24,0.4284753307316043,0.46645104895104894,87,106,12,1538956800000,224.0959375,BODY_ZONE+SWING_LOW,HOLD,1,0,226.26,232.7,224.21,230.01,210989.42202
1d,24,0.4284753307316043,0.46645104895104894,87,106,14,1539129600000,224.0959375,BODY_ZONE+SWING_LOW,REJECTION,1,1,228.4,228.78,224.05,226.74,122748.21412
1d,24,0.4284753307316043,0.46645104895104894,87,106,19,1539561600000,239.0,SWING_HIGH,REJECTION,0,0,196.84,239.0,194.6,214.39,973857.7477
1d,25,0.4284494349503497,0.4354395604395604,1611,1630,11,1670544000000,1256.95625,BODY_ZONE+SWING_LOW,HOLD,0,0,1280.18,1296.64,1250.0,1263.1,406008.0032
1d,25,0.4284494349503497,0.4354395604395604,1611,1630,12,1670630400000,1256.95625,BODY_ZONE+SWING_LOW,HOLD,1,0,1263.11,1283.61,1259.6,1266.35,182278.6396
1d,25,0.4284494349503497,0.4354395604395604,1611,1630,13,1670716800000,1256.95625,BODY_ZONE+SWING_LOW,HOLD,1,0,1266.35,1284.75,1255.85,1263.01,180494.902
1d,25,0.4284494349503497,0.4354395604395604,1611,1630,15,1670889600000,1256.95625,BODY_ZONE+SWING_LOW,HOLD,1,1,1275.41,1349.0,1255.1,1320.69,659393.8825
1d,25,0.4284494349503497,0.4354395604395604,1611,1630,16,1670976000000,1308.4125,SWING_HIGH,REJECTION,0,1,1320.69,1352.72,1301.0,1307.44,554465.5717
1d,25,0.4284494349503497,0.4354395604395604,1611,1630,17,1671062400000,1256.95625,BODY_ZONE+SWING_LOW,HOLD,1,1,1307.45,1311.14,1259.27,1266.54,390051.2447
1d,25,0.4284494349503497,0.4354395604395604,1611,1630,19,1671235200000,1192.13,BODY_ZONE,PULLBACK,0,0,1166.82,1190.03,1161.92,1187.16,328881.6281
