timeframe,rank,candidate_start,candidate_end,open_time,close_time,similarity,interaction_count,first_interaction_index,last_interaction_index,break_count,hold_count,rejection_count,pullback_count,repeated_level_hits,reaction_expansion_count,interaction_level_types,direction_first_third,direction_last_third,direction_shift,range_first_third,range_last_third,range_shift,story
1h,16,11831,11850,1724205600000,1724277599999,0.3070448639612116,13,11832,11850,2,2,1,3,5,7,PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_BODY,1.0,0.6666666666666666,-0.33333333333333337,9.744999999999967,26.440000000000055,16.695000000000086,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
1h,17,6971,6990,1706709600000,1706781599999,0.3066415487328908,12,6975,6990,5,3,1,7,6,4,PRIOR_HIGH -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_HIGH,0.0,0.3333333333333333,0.3333333333333333,23.828333333333376,8.760000000000067,-15.068333333333308,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
1h,18,19704,19723,1752548400000,1752620399999,0.3055487612137304,13,19705,19722,3,6,1,9,8,2,PRIOR_HIGH -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_BODY,0.0,0.3333333333333333,0.3333333333333333,26.946666666666562,44.03666666666663,17.09000000000007,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
1h,19,15532,15551,1737529200000,1737601199999,0.3050155904049879,18,15533,15551,7,2,2,13,9,7,PRIOR_BODY -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_LOW,0.0,0.0,0.0,21.886666666666617,29.19000000000013,7.303333333333512,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
1h,20,27336,27355,1780023600000,1780095599999,0.30473047749930343,12,27337,27355,3,3,0,6,6,3,PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_BODY,0.3333333333333333,0.0,-0.3333333333333333,10.0316666666666,15.794999999999996,5.763333333333396,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
1h,21,6697,6716,1705723200000,1705795199999,0.3041861280432216,16,6699,6715,4,7,2,8,9,4,PRIOR_HIGH -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_LOW,-0.3333333333333333,0.3333333333333333,0.6666666666666666,8.863333333333381,8.076666666666824,-0.7866666666665569,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
1h,22,25397,25416,1773043200000,1773115199999,0.3041004258053452,9,25398,25416,2,2,1,5,6,2,PRIOR_BODY -> PRIOR_LOW -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_HIGH,0.3333333333333333,0.0,-0.3333333333333333,23.37833333333329,27.94833333333338,4.570000000000089,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
1h,23,19754,19773,1752728400000,1752800399999,0.30343727095639916,13,19757,19772,1,8,4,5,9,7,PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_BODY,0.6666666666666666,0.3333333333333333,-0.3333333333333333,45.88500000000007,61.33833333333329,15.45333333333322,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
1h,24,8327,8346,1711591200000,1711663199999,0.3032958613630696,15,8328,8346,4,7,5,10,9,6,PRIOR_BODY -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_BODY,0.3333333333333333,-0.3333333333333333,-0.6666666666666666,31.40333333333312,21.74166666666656,-9.661666666666559,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
1h,25,27286,27305,1779843600000,1779915599999,0.30205866634994916,17,27288,27305,4,6,2,7,10,6,PRIOR_LOW -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_LOW -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_BODY,0.3333333333333333,0.3333333333333333,0.0,10.186666666666573,14.751666666666702,4.565000000000129,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
4h,1,6175,6194,1734523200000,1734811199999,0.33667401151723175,14,6177,6194,3,6,3,6,6,2,PRIOR_LOW -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_HIGH -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_LOW,0.0,-0.6666666666666666,-0.6666666666666666,100.99833333333338,85.24166666666649,-15.756666666666888,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
4h,2,9307,9326,1779624000000,1779911999999,0.3136913652893642,14,9310,9324,3,7,0,8,8,4,PRIOR_LOW -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_HIGH -> PRIOR_BODY,-0.3333333333333333,-0.6666666666666666,-0.3333333333333333,27.20166666666667,25.17666666666666,-2.025000000000013,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
4h,3,2679,2698,1684180800000,1684468799999,0.3136568170942352,16,2680,2698,2,6,1,12,13,6,PRIOR_BODY -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY,-0.3333333333333333,0.0,0.3333333333333333,17.978333333333353,20.99666666666671,3.0183333333333557,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
4h,4,9326,9345,1779897600000,1780185599999,0.3112080729793453,16,9327,9345,5,5,2,9,9,3,PRIOR_BODY -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_LOW -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_BODY,-0.3333333333333333,0.3333333333333333,0.6666666666666666,36.163333333333334,12.654999999999973,-23.50833333333336,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
4h,5,8798,8817,1772294400000,1772582399999,0.3111648688882593,15,8799,8816,3,6,3,8,9,7,PRIOR_HIGH -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_HIGH,0.3333333333333333,-0.3333333333333333,-0.6666666666666666,60.85166666666672,49.160000000000046,-11.691666666666677,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
4h,6,8147,8166,1762920000000,1763207999999,0.3109807064625408,9,8149,8166,3,3,1,4,4,2,PRIOR_LOW -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_HIGH -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_BODY,0.0,0.0,0.0,95.2200000000001,91.51833333333327,-3.7016666666668243,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
4h,7,2900,2919,1687363200000,1687651199999,0.31054588855822524,17,2901,2919,4,6,4,9,11,4,PRIOR_HIGH -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_LOW,0.0,0.0,0.0,37.073333333333345,21.2816666666666,-15.791666666666746,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
4h,8,7223,7242,1749614400000,1749902399999,0.306785361404897,11,7224,7242,3,2,1,5,6,2,PRIOR_BODY -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY,-0.3333333333333333,0.0,0.3333333333333333,63.09833333333336,46.528333333333116,-16.570000000000242,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
4h,9,4939,4958,1716724800000,1717012799999,0.3062930836026302,11,4940,4958,4,3,2,4,8,3,PRIOR_HIGH -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_LOW,0.0,-0.3333333333333333,-0.3333333333333333,71.9216666666667,52.96500000000007,-18.956666666666628,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
4h,10,6762,6781,1742976000000,1743263999999,0.3060926861932875,13,6763,6781,2,5,1,5,6,2,PRIOR_BODY -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_LOW,-0.3333333333333333,0.0,0.3333333333333333,31.856666666666758,32.32666666666663,0.4699999999998745,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
4h,11,3274,3293,1692748800000,1693036799999,0.3060018420674329,16,3276,3293,6,3,1,9,11,7,PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_BODY,0.0,0.3333333333333333,0.3333333333333333,25.724999999999984,14.340000000000032,-11.384999999999952,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
4h,12,8091,8110,1762113600000,1762401599999,0.3025347724007012,12,8093,8109,4,4,3,7,4,6,PRIOR_LOW -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_HIGH,-0.3333333333333333,0.0,0.3333333333333333,116.92833333333321,74.23333333333335,-42.694999999999865,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
4h,13,4783,4802,1714478400000,1714766399999,0.30232305820650707,14,4786,4802,0,7,5,9,10,2,PRIOR_BODY -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_HIGH,-0.3333333333333333,0.0,0.3333333333333333,92.95999999999988,56.46166666666651,-36.49833333333337,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
4h,14,5353,5372,1722686400000,1722974399999,0.3021690943548673,12,5355,5372,3,5,2,7,6,4,PRIOR_BODY -> PRIOR_LOW -> PRIOR_HIGH -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_LOW -> PRIOR_BODY,0.0,0.3333333333333333,0.3333333333333333,60.208333333333336,92.82833333333322,32.619999999999884,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
4h,15,6474,6493,1738828800000,1739116799999,0.30119770414292935,16,6476,6493,3,7,2,6,11,4,PRIOR_LOW -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_HIGH,-0.6666666666666666,-0.3333333333333333,0.3333333333333333,72.74666666666651,42.67500000000003,-30.07166666666648,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
4h,16,3147,3166,1690920000000,1691207999999,0.3006036084050496,15,3148,3166,4,3,2,9,8,7,PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_HIGH,-0.3333333333333333,0.0,0.3333333333333333,19.11333333333327,13.40999999999993,-5.7033333333333385,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
4h,17,529,548,1653220800000,1653508799999,0.3005878781476463,10,532,548,4,3,1,7,6,3,PRIOR_HIGH -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_LOW,0.3333333333333333,0.0,-0.3333333333333333,41.65166666666661,43.68666666666669,2.035000000000082,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
4h,18,1728,1747,1670486400000,1670774399999,0.296204025641452,14,1729,1747,3,3,3,9,7,4,PRIOR_BODY -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_HIGH,0.3333333333333333,-0.3333333333333333,-0.6666666666666666,19.254999999999995,9.305000000000026,-9.949999999999969,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
4h,19,8006,8025,1760889600000,1761177599999,0.2959883142294938,16,8007,8024,4,7,3,7,10,7,PRIOR_BODY -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_LOW,0.0,0.0,0.0,71.28500000000001,82.25833333333337,10.973333333333358,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
4h,20,9321,9340,1779825600000,1780113599999,0.29596488452121533,14,9323,9340,5,4,1,8,4,5,PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_LOW -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_LOW,-0.6666666666666666,0.0,0.6666666666666666,25.17666666666666,29.35333333333328,4.17666666666662,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
4h,21,6995,7014,1746331200000,1746619199999,0.295415198889369,14,6996,7014,3,6,5,8,7,3,PRIOR_LOW -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_BODY,-0.3333333333333333,0.6666666666666666,1.0,23.70833333333337,30.673333333333364,6.964999999999993,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
4h,22,4944,4963,1716796800000,1717084799999,0.2945715490571879,13,4947,4963,5,6,2,7,8,2,PRIOR_LOW -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_LOW,-0.3333333333333333,0.3333333333333333,0.6666666666666666,74.29166666666667,57.0333333333333,-17.25833333333337,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
4h,23,2769,2788,1685476800000,1685764799999,0.2944653126117805,16,2770,2788,5,7,3,8,12,6,PRIOR_LOW -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_HIGH,-0.6666666666666666,0.0,0.6666666666666666,22.655000000000012,16.650000000000016,-6.0049999999999955,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
4h,24,9109,9128,1776772800000,1777060799999,0.293969646000924,14,9110,9128,6,4,1,10,8,4,PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_BODY,0.3333333333333333,0.0,-0.3333333333333333,43.05000000000003,25.71166666666674,-17.338333333333292,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
4h,25,1700,1719,1670083200000,1670371199999,0.2939434656237131,15,1703,1719,2,7,2,7,8,7,PRIOR_BODY -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_HIGH,-0.16666666666666666,-0.3333333333333333,-0.16666666666666666,16.973333333333358,17.389999999999947,0.4166666666665897,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
1d,1,1065,1084,1622419200000,1624147199999,0.27433409943675846,11,1066,1084,2,5,1,6,6,1,PRIOR_HIGH -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_LOW -> PRIOR_HIGH -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_LOW,0.0,-0.3333333333333333,-0.3333333333333333,286.6666666666666,166.02166666666676,-120.64499999999981,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
1d,2,1891,1910,1693785600000,1695513599999,0.2738171051226423,14,1892,1910,2,3,2,8,9,3,PRIOR_BODY -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY,-0.3333333333333333,0.3333333333333333,0.6666666666666666,35.7883333333333,39.93166666666665,4.143333333333352,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
